"layer_from","node_from","layer_to","node_to","trial_number","weight"
1,8,7,8,497,0.837149498987334
2,8,7,8,497,0.834515141041825
6,1,1,1,498,0.844602368427358
6,1,5,1,498,1
6,1,4,1,498,0.95043834059757
5,1,1,1,498,0.844756442661504
5,1,6,1,498,1
5,1,4,1,498,0.992191767955393
4,1,1,1,498,0.853824028541735
4,1,6,1,498,0.95043834059757
4,1,5,1,498,0.992191767955393
5,10,7,10,498,0.92375797722717
6,10,7,10,498,0.96299391606049
7,10,5,10,498,0.92375797722717
7,10,6,10,498,0.96299391606049
7,10,4,10,498,0.901628286948602
4,10,7,10,498,0.901628286948602
3,12,4,12,498,0.932109694280795
3,12,6,12,498,0.890714569636423
3,12,1,12,498,0.87645361381956
3,12,5,12,498,0.901156001087975
4,12,3,12,498,0.932109694280795
6,12,3,12,498,0.890714569636423
1,12,3,12,498,0.87645361381956
1,12,4,12,498,0.853824028541735
1,12,6,12,498,0.844602368427358
1,12,5,12,498,0.844756442661504
5,12,3,12,498,0.901156001087975
2,14,4,14,498,0.86588315293041
2,14,1,14,498,0.860990451384097
4,14,2,14,498,0.86588315293041
1,14,2,14,498,0.860990451384097
2,17,5,17,498,0.854285428133962
2,17,6,17,498,0.846852661022826
2,17,3,17,498,0.894390241787489
5,17,2,17,498,0.854285428133962
6,17,2,17,498,0.846852661022826
3,17,2,17,498,0.894390241787489
3,35,7,35,498,0.868329291910349
7,35,3,35,498,0.868329291910349
7,8,2,8,498,0.834515141041825
7,8,1,8,498,0.837149498987334
2,8,7,8,498,0.834515141041825
1,8,7,8,498,0.837149498987334
6,1,1,1,499,0.844602368427358
6,1,5,1,499,1
6,1,4,1,499,0.95043834059757
5,1,1,1,499,0.844756442661504
5,1,6,1,499,1
5,1,4,1,499,0.992191767955393
4,1,1,1,499,0.853824028541735
4,1,6,1,499,0.95043834059757
4,1,5,1,499,0.992191767955393
5,10,7,10,499,0.92375797722717
4,10,7,10,499,0.901628286948602
7,10,5,10,499,0.92375797722717
7,10,4,10,499,0.901628286948602
7,10,6,10,499,0.96299391606049
6,10,7,10,499,0.96299391606049
5,12,3,12,499,0.901156001087975
3,12,5,12,499,0.901156001087975
3,12,6,12,499,0.890714569636423
3,12,1,12,499,0.87645361381956
3,12,4,12,499,0.932109694280795
6,12,3,12,499,0.890714569636423
1,12,5,12,499,0.844756442661504
1,12,3,12,499,0.87645361381956
1,12,6,12,499,0.844602368427358
1,12,4,12,499,0.853824028541735
4,12,3,12,499,0.932109694280795
2,14,4,14,499,0.86588315293041
2,14,1,14,499,0.860990451384097
4,14,2,14,499,0.86588315293041
1,14,2,14,499,0.860990451384097
3,17,2,17,499,0.894390241787489
2,17,3,17,499,0.894390241787489
2,17,6,17,499,0.846852661022826
2,17,5,17,499,0.854285428133962
6,17,2,17,499,0.846852661022826
5,17,2,17,499,0.854285428133962
7,35,3,35,499,0.868329291910349
3,35,7,35,499,0.868329291910349
7,8,1,8,499,0.837149498987334
7,8,2,8,499,0.834515141041825
1,8,7,8,499,0.837149498987334
2,8,7,8,499,0.834515141041825
4,1,1,1,5,0.853824028541735
4,1,6,1,5,0.95043834059757
4,1,5,1,5,0.992191767955393
6,1,1,1,5,0.844602368427358
6,1,4,1,5,0.95043834059757
6,1,5,1,5,1
5,1,1,1,5,0.844756442661504
5,1,4,1,5,0.992191767955393
5,1,6,1,5,1
6,10,7,10,5,0.96299391606049
4,10,7,10,5,0.901628286948602
7,10,6,10,5,0.96299391606049
7,10,4,10,5,0.901628286948602
7,10,5,10,5,0.92375797722717
5,10,7,10,5,0.92375797722717
5,12,3,12,5,0.901156001087975
3,12,5,12,5,0.901156001087975
3,12,6,12,5,0.890714569636423
3,12,4,12,5,0.932109694280795
3,12,1,12,5,0.87645361381956
6,12,3,12,5,0.890714569636423
4,12,3,12,5,0.932109694280795
1,12,5,12,5,0.844756442661504
1,12,3,12,5,0.87645361381956
1,12,6,12,5,0.844602368427358
1,12,4,12,5,0.853824028541735
2,14,4,14,5,0.86588315293041
2,14,1,14,5,0.860990451384097
4,14,2,14,5,0.86588315293041
1,14,2,14,5,0.860990451384097
2,17,5,17,5,0.854285428133962
2,17,6,17,5,0.846852661022826
2,17,3,17,5,0.894390241787489
5,17,2,17,5,0.854285428133962
6,17,2,17,5,0.846852661022826
3,17,2,17,5,0.894390241787489
7,35,3,35,5,0.868329291910349
3,35,7,35,5,0.868329291910349
1,8,7,8,5,0.837149498987334
7,8,1,8,5,0.837149498987334
7,8,2,8,5,0.834515141041825
2,8,7,8,5,0.834515141041825
6,1,1,1,50,0.844602368427358
6,1,5,1,50,1
6,1,4,1,50,0.95043834059757
5,1,1,1,50,0.844756442661504
5,1,6,1,50,1
5,1,4,1,50,0.992191767955393
4,1,1,1,50,0.853824028541735
4,1,6,1,50,0.95043834059757
4,1,5,1,50,0.992191767955393
4,10,7,10,50,0.901628286948602
6,10,7,10,50,0.96299391606049
7,10,4,10,50,0.901628286948602
7,10,6,10,50,0.96299391606049
7,10,5,10,50,0.92375797722717
5,10,7,10,50,0.92375797722717
6,12,3,12,50,0.890714569636423
4,12,3,12,50,0.932109694280795
5,12,3,12,50,0.901156001087975
3,12,6,12,50,0.890714569636423
3,12,4,12,50,0.932109694280795
3,12,5,12,50,0.901156001087975
3,12,1,12,50,0.87645361381956
1,12,6,12,50,0.844602368427358
1,12,4,12,50,0.853824028541735
1,12,5,12,50,0.844756442661504
1,12,3,12,50,0.87645361381956
2,14,4,14,50,0.86588315293041
2,14,1,14,50,0.860990451384097
4,14,2,14,50,0.86588315293041
1,14,2,14,50,0.860990451384097
2,17,6,17,50,0.846852661022826
2,17,5,17,50,0.854285428133962
2,17,3,17,50,0.894390241787489
6,17,2,17,50,0.846852661022826
5,17,2,17,50,0.854285428133962
3,17,2,17,50,0.894390241787489
7,35,3,35,50,0.868329291910349
3,35,7,35,50,0.868329291910349
1,8,7,8,50,0.837149498987334
7,8,1,8,50,0.837149498987334
7,8,2,8,50,0.834515141041825
2,8,7,8,50,0.834515141041825
6,1,1,1,500,0.844602368427358
6,1,5,1,500,1
6,1,4,1,500,0.95043834059757
5,1,1,1,500,0.844756442661504
5,1,6,1,500,1
5,1,4,1,500,0.992191767955393
4,1,1,1,500,0.853824028541735
4,1,6,1,500,0.95043834059757
4,1,5,1,500,0.992191767955393
4,10,7,10,500,0.901628286948602
5,10,7,10,500,0.92375797722717
7,10,4,10,500,0.901628286948602
7,10,5,10,500,0.92375797722717
7,10,6,10,500,0.96299391606049
6,10,7,10,500,0.96299391606049
6,12,3,12,500,0.890714569636423
5,12,3,12,500,0.901156001087975
4,12,3,12,500,0.932109694280795
3,12,6,12,500,0.890714569636423
3,12,5,12,500,0.901156001087975
3,12,4,12,500,0.932109694280795
3,12,1,12,500,0.87645361381956
1,12,6,12,500,0.844602368427358
1,12,5,12,500,0.844756442661504
1,12,4,12,500,0.853824028541735
1,12,3,12,500,0.87645361381956
2,14,4,14,500,0.86588315293041
2,14,1,14,500,0.860990451384097
4,14,2,14,500,0.86588315293041
1,14,2,14,500,0.860990451384097
3,17,2,17,500,0.894390241787489
2,17,3,17,500,0.894390241787489
2,17,5,17,500,0.854285428133962
2,17,6,17,500,0.846852661022826
5,17,2,17,500,0.854285428133962
6,17,2,17,500,0.846852661022826
3,35,7,35,500,0.868329291910349
7,35,3,35,500,0.868329291910349
7,8,1,8,500,0.837149498987334
7,8,2,8,500,0.834515141041825
1,8,7,8,500,0.837149498987334
2,8,7,8,500,0.834515141041825
4,1,1,1,501,0.853824028541735
4,1,5,1,501,0.992191767955393
4,1,6,1,501,0.95043834059757
5,1,1,1,501,0.844756442661504
5,1,4,1,501,0.992191767955393
5,1,6,1,501,1
6,1,1,1,501,0.844602368427358
6,1,4,1,501,0.95043834059757
6,1,5,1,501,1
4,10,7,10,501,0.901628286948602
5,10,7,10,501,0.92375797722717
7,10,4,10,501,0.901628286948602
7,10,5,10,501,0.92375797722717
7,10,6,10,501,0.96299391606049
6,10,7,10,501,0.96299391606049
5,12,3,12,501,0.901156001087975
3,12,5,12,501,0.901156001087975
3,12,6,12,501,0.890714569636423
3,12,4,12,501,0.932109694280795
3,12,1,12,501,0.87645361381956
6,12,3,12,501,0.890714569636423
4,12,3,12,501,0.932109694280795
1,12,5,12,501,0.844756442661504
1,12,3,12,501,0.87645361381956
1,12,6,12,501,0.844602368427358
1,12,4,12,501,0.853824028541735
2,14,4,14,501,0.86588315293041
2,14,1,14,501,0.860990451384097
4,14,2,14,501,0.86588315293041
1,14,2,14,501,0.860990451384097
2,17,5,17,501,0.854285428133962
2,17,6,17,501,0.846852661022826
2,17,3,17,501,0.894390241787489
5,17,2,17,501,0.854285428133962
6,17,2,17,501,0.846852661022826
3,17,2,17,501,0.894390241787489
7,35,3,35,501,0.868329291910349
3,35,7,35,501,0.868329291910349
7,8,2,8,501,0.834515141041825
7,8,1,8,501,0.837149498987334
2,8,7,8,501,0.834515141041825
1,8,7,8,501,0.837149498987334
4,1,1,1,502,0.853824028541735
4,1,5,1,502,0.992191767955393
4,1,6,1,502,0.95043834059757
5,1,1,1,502,0.844756442661504
5,1,4,1,502,0.992191767955393
5,1,6,1,502,1
6,1,1,1,502,0.844602368427358
6,1,4,1,502,0.95043834059757
6,1,5,1,502,1
4,10,7,10,502,0.901628286948602
5,10,7,10,502,0.92375797722717
7,10,4,10,502,0.901628286948602
7,10,5,10,502,0.92375797722717
7,10,6,10,502,0.96299391606049
6,10,7,10,502,0.96299391606049
3,12,4,12,502,0.932109694280795
3,12,5,12,502,0.901156001087975
3,12,1,12,502,0.87645361381956
3,12,6,12,502,0.890714569636423
4,12,3,12,502,0.932109694280795
5,12,3,12,502,0.901156001087975
1,12,3,12,502,0.87645361381956
1,12,4,12,502,0.853824028541735
1,12,5,12,502,0.844756442661504
1,12,6,12,502,0.844602368427358
6,12,3,12,502,0.890714569636423
2,14,4,14,502,0.86588315293041
2,14,1,14,502,0.860990451384097
4,14,2,14,502,0.86588315293041
1,14,2,14,502,0.860990451384097
6,17,2,17,502,0.846852661022826
2,17,6,17,502,0.846852661022826
2,17,5,17,502,0.854285428133962
2,17,3,17,502,0.894390241787489
5,17,2,17,502,0.854285428133962
3,17,2,17,502,0.894390241787489
3,35,7,35,502,0.868329291910349
7,35,3,35,502,0.868329291910349
7,8,1,8,502,0.837149498987334
7,8,2,8,502,0.834515141041825
1,8,7,8,502,0.837149498987334
2,8,7,8,502,0.834515141041825
6,1,1,1,503,0.844602368427358
6,1,5,1,503,1
6,1,4,1,503,0.95043834059757
5,1,1,1,503,0.844756442661504
5,1,6,1,503,1
5,1,4,1,503,0.992191767955393
4,1,1,1,503,0.853824028541735
4,1,6,1,503,0.95043834059757
4,1,5,1,503,0.992191767955393
6,10,7,10,503,0.96299391606049
4,10,7,10,503,0.901628286948602
7,10,6,10,503,0.96299391606049
7,10,4,10,503,0.901628286948602
7,10,5,10,503,0.92375797722717
5,10,7,10,503,0.92375797722717
6,12,3,12,503,0.890714569636423
5,12,3,12,503,0.901156001087975
3,12,6,12,503,0.890714569636423
3,12,5,12,503,0.901156001087975
3,12,4,12,503,0.932109694280795
3,12,1,12,503,0.87645361381956
4,12,3,12,503,0.932109694280795
1,12,6,12,503,0.844602368427358
1,12,5,12,503,0.844756442661504
1,12,3,12,503,0.87645361381956
1,12,4,12,503,0.853824028541735
2,14,4,14,503,0.86588315293041
2,14,1,14,503,0.860990451384097
4,14,2,14,503,0.86588315293041
1,14,2,14,503,0.860990451384097
2,17,5,17,503,0.854285428133962
2,17,6,17,503,0.846852661022826
2,17,3,17,503,0.894390241787489
5,17,2,17,503,0.854285428133962
6,17,2,17,503,0.846852661022826
3,17,2,17,503,0.894390241787489
3,35,7,35,503,0.868329291910349
7,35,3,35,503,0.868329291910349
7,8,2,8,503,0.834515141041825
7,8,1,8,503,0.837149498987334
2,8,7,8,503,0.834515141041825
1,8,7,8,503,0.837149498987334
4,1,1,1,504,0.853824028541735
4,1,5,1,504,0.992191767955393
4,1,6,1,504,0.95043834059757
5,1,1,1,504,0.844756442661504
5,1,4,1,504,0.992191767955393
5,1,6,1,504,1
6,1,1,1,504,0.844602368427358
6,1,4,1,504,0.95043834059757
6,1,5,1,504,1
6,10,7,10,504,0.96299391606049
5,10,7,10,504,0.92375797722717
7,10,6,10,504,0.96299391606049
7,10,5,10,504,0.92375797722717
7,10,4,10,504,0.901628286948602
4,10,7,10,504,0.901628286948602
6,12,3,12,504,0.890714569636423
3,12,6,12,504,0.890714569636423
3,12,5,12,504,0.901156001087975
3,12,4,12,504,0.932109694280795
3,12,1,12,504,0.87645361381956
5,12,3,12,504,0.901156001087975
4,12,3,12,504,0.932109694280795
1,12,6,12,504,0.844602368427358
1,12,3,12,504,0.87645361381956
1,12,5,12,504,0.844756442661504
1,12,4,12,504,0.853824028541735
2,14,4,14,504,0.86588315293041
2,14,1,14,504,0.860990451384097
4,14,2,14,504,0.86588315293041
1,14,2,14,504,0.860990451384097
3,17,2,17,504,0.894390241787489
2,17,3,17,504,0.894390241787489
2,17,6,17,504,0.846852661022826
2,17,5,17,504,0.854285428133962
6,17,2,17,504,0.846852661022826
5,17,2,17,504,0.854285428133962
7,35,3,35,504,0.868329291910349
3,35,7,35,504,0.868329291910349
7,8,1,8,504,0.837149498987334
7,8,2,8,504,0.834515141041825
1,8,7,8,504,0.837149498987334
2,8,7,8,504,0.834515141041825
4,1,1,1,505,0.853824028541735
4,1,5,1,505,0.992191767955393
4,1,6,1,505,0.95043834059757
5,1,1,1,505,0.844756442661504
5,1,4,1,505,0.992191767955393
5,1,6,1,505,1
6,1,1,1,505,0.844602368427358
6,1,4,1,505,0.95043834059757
6,1,5,1,505,1
6,10,7,10,505,0.96299391606049
4,10,7,10,505,0.901628286948602
7,10,6,10,505,0.96299391606049
7,10,4,10,505,0.901628286948602
7,10,5,10,505,0.92375797722717
5,10,7,10,505,0.92375797722717
5,12,3,12,505,0.901156001087975
6,12,3,12,505,0.890714569636423
4,12,3,12,505,0.932109694280795
3,12,5,12,505,0.901156001087975
3,12,6,12,505,0.890714569636423
3,12,4,12,505,0.932109694280795
3,12,1,12,505,0.87645361381956
1,12,5,12,505,0.844756442661504
1,12,6,12,505,0.844602368427358
1,12,4,12,505,0.853824028541735
1,12,3,12,505,0.87645361381956
2,14,4,14,505,0.86588315293041
2,14,1,14,505,0.860990451384097
4,14,2,14,505,0.86588315293041
1,14,2,14,505,0.860990451384097
6,17,2,17,505,0.846852661022826
2,17,6,17,505,0.846852661022826
2,17,5,17,505,0.854285428133962
2,17,3,17,505,0.894390241787489
5,17,2,17,505,0.854285428133962
3,17,2,17,505,0.894390241787489
3,35,7,35,505,0.868329291910349
7,35,3,35,505,0.868329291910349
7,8,1,8,505,0.837149498987334
7,8,2,8,505,0.834515141041825
1,8,7,8,505,0.837149498987334
2,8,7,8,505,0.834515141041825
6,1,1,1,506,0.844602368427358
6,1,5,1,506,1
6,1,4,1,506,0.95043834059757
5,1,1,1,506,0.844756442661504
5,1,6,1,506,1
5,1,4,1,506,0.992191767955393
4,1,1,1,506,0.853824028541735
4,1,6,1,506,0.95043834059757
4,1,5,1,506,0.992191767955393
4,10,7,10,506,0.901628286948602
5,10,7,10,506,0.92375797722717
7,10,4,10,506,0.901628286948602
7,10,5,10,506,0.92375797722717
7,10,6,10,506,0.96299391606049
6,10,7,10,506,0.96299391606049
3,12,5,12,506,0.901156001087975
3,12,6,12,506,0.890714569636423
3,12,4,12,506,0.932109694280795
3,12,1,12,506,0.87645361381956
5,12,3,12,506,0.901156001087975
6,12,3,12,506,0.890714569636423
4,12,3,12,506,0.932109694280795
1,12,3,12,506,0.87645361381956
1,12,5,12,506,0.844756442661504
1,12,6,12,506,0.844602368427358
1,12,4,12,506,0.853824028541735
2,14,4,14,506,0.86588315293041
2,14,1,14,506,0.860990451384097
4,14,2,14,506,0.86588315293041
1,14,2,14,506,0.860990451384097
3,17,2,17,506,0.894390241787489
2,17,3,17,506,0.894390241787489
2,17,6,17,506,0.846852661022826
2,17,5,17,506,0.854285428133962
6,17,2,17,506,0.846852661022826
5,17,2,17,506,0.854285428133962
3,35,7,35,506,0.868329291910349
7,35,3,35,506,0.868329291910349
7,8,1,8,506,0.837149498987334
7,8,2,8,506,0.834515141041825
1,8,7,8,506,0.837149498987334
2,8,7,8,506,0.834515141041825
4,1,1,1,507,0.853824028541735
4,1,6,1,507,0.95043834059757
4,1,5,1,507,0.992191767955393
6,1,1,1,507,0.844602368427358
6,1,4,1,507,0.95043834059757
6,1,5,1,507,1
5,1,1,1,507,0.844756442661504
5,1,4,1,507,0.992191767955393
5,1,6,1,507,1
4,10,7,10,507,0.901628286948602
6,10,7,10,507,0.96299391606049
7,10,4,10,507,0.901628286948602
7,10,6,10,507,0.96299391606049
7,10,5,10,507,0.92375797722717
5,10,7,10,507,0.92375797722717
3,12,6,12,507,0.890714569636423
3,12,4,12,507,0.932109694280795
3,12,1,12,507,0.87645361381956
3,12,5,12,507,0.901156001087975
6,12,3,12,507,0.890714569636423
4,12,3,12,507,0.932109694280795
1,12,3,12,507,0.87645361381956
1,12,6,12,507,0.844602368427358
1,12,4,12,507,0.853824028541735
1,12,5,12,507,0.844756442661504
5,12,3,12,507,0.901156001087975
2,14,4,14,507,0.86588315293041
2,14,1,14,507,0.860990451384097
4,14,2,14,507,0.86588315293041
1,14,2,14,507,0.860990451384097
2,17,5,17,507,0.854285428133962
2,17,6,17,507,0.846852661022826
2,17,3,17,507,0.894390241787489
5,17,2,17,507,0.854285428133962
6,17,2,17,507,0.846852661022826
3,17,2,17,507,0.894390241787489
3,35,7,35,507,0.868329291910349
7,35,3,35,507,0.868329291910349
1,8,7,8,507,0.837149498987334
7,8,1,8,507,0.837149498987334
7,8,2,8,507,0.834515141041825
2,8,7,8,507,0.834515141041825
4,1,1,1,508,0.853824028541735
4,1,6,1,508,0.95043834059757
4,1,5,1,508,0.992191767955393
6,1,1,1,508,0.844602368427358
6,1,4,1,508,0.95043834059757
6,1,5,1,508,1
5,1,1,1,508,0.844756442661504
5,1,4,1,508,0.992191767955393
5,1,6,1,508,1
4,10,7,10,508,0.901628286948602
5,10,7,10,508,0.92375797722717
7,10,4,10,508,0.901628286948602
7,10,5,10,508,0.92375797722717
7,10,6,10,508,0.96299391606049
6,10,7,10,508,0.96299391606049
4,12,3,12,508,0.932109694280795
6,12,3,12,508,0.890714569636423
5,12,3,12,508,0.901156001087975
3,12,4,12,508,0.932109694280795
3,12,6,12,508,0.890714569636423
3,12,5,12,508,0.901156001087975
3,12,1,12,508,0.87645361381956
1,12,4,12,508,0.853824028541735
1,12,6,12,508,0.844602368427358
1,12,5,12,508,0.844756442661504
1,12,3,12,508,0.87645361381956
2,14,4,14,508,0.86588315293041
2,14,1,14,508,0.860990451384097
4,14,2,14,508,0.86588315293041
1,14,2,14,508,0.860990451384097
2,17,5,17,508,0.854285428133962
2,17,6,17,508,0.846852661022826
2,17,3,17,508,0.894390241787489
5,17,2,17,508,0.854285428133962
6,17,2,17,508,0.846852661022826
3,17,2,17,508,0.894390241787489
7,35,3,35,508,0.868329291910349
3,35,7,35,508,0.868329291910349
1,8,7,8,508,0.837149498987334
7,8,1,8,508,0.837149498987334
7,8,2,8,508,0.834515141041825
2,8,7,8,508,0.834515141041825
4,1,1,1,509,0.853824028541735
4,1,5,1,509,0.992191767955393
4,1,6,1,509,0.95043834059757
5,1,1,1,509,0.844756442661504
5,1,4,1,509,0.992191767955393
5,1,6,1,509,1
6,1,1,1,509,0.844602368427358
6,1,4,1,509,0.95043834059757
6,1,5,1,509,1
6,10,7,10,509,0.96299391606049
4,10,7,10,509,0.901628286948602
7,10,6,10,509,0.96299391606049
7,10,4,10,509,0.901628286948602
7,10,5,10,509,0.92375797722717
5,10,7,10,509,0.92375797722717
5,12,3,12,509,0.901156001087975
6,12,3,12,509,0.890714569636423
4,12,3,12,509,0.932109694280795
3,12,5,12,509,0.901156001087975
3,12,6,12,509,0.890714569636423
3,12,4,12,509,0.932109694280795
3,12,1,12,509,0.87645361381956
1,12,5,12,509,0.844756442661504
1,12,6,12,509,0.844602368427358
1,12,4,12,509,0.853824028541735
1,12,3,12,509,0.87645361381956
2,14,4,14,509,0.86588315293041
2,14,1,14,509,0.860990451384097
4,14,2,14,509,0.86588315293041
1,14,2,14,509,0.860990451384097
2,17,6,17,509,0.846852661022826
2,17,5,17,509,0.854285428133962
2,17,3,17,509,0.894390241787489
6,17,2,17,509,0.846852661022826
5,17,2,17,509,0.854285428133962
3,17,2,17,509,0.894390241787489
7,35,3,35,509,0.868329291910349
3,35,7,35,509,0.868329291910349
7,8,2,8,509,0.834515141041825
7,8,1,8,509,0.837149498987334
2,8,7,8,509,0.834515141041825
1,8,7,8,509,0.837149498987334
4,1,1,1,51,0.853824028541735
4,1,5,1,51,0.992191767955393
4,1,6,1,51,0.95043834059757
5,1,1,1,51,0.844756442661504
5,1,4,1,51,0.992191767955393
5,1,6,1,51,1
6,1,1,1,51,0.844602368427358
6,1,4,1,51,0.95043834059757
6,1,5,1,51,1
4,10,7,10,51,0.901628286948602
6,10,7,10,51,0.96299391606049
7,10,4,10,51,0.901628286948602
7,10,6,10,51,0.96299391606049
7,10,5,10,51,0.92375797722717
5,10,7,10,51,0.92375797722717
4,12,3,12,51,0.932109694280795
6,12,3,12,51,0.890714569636423
5,12,3,12,51,0.901156001087975
3,12,4,12,51,0.932109694280795
3,12,6,12,51,0.890714569636423
3,12,5,12,51,0.901156001087975
3,12,1,12,51,0.87645361381956
1,12,4,12,51,0.853824028541735
1,12,6,12,51,0.844602368427358
1,12,5,12,51,0.844756442661504
1,12,3,12,51,0.87645361381956
2,14,4,14,51,0.86588315293041
2,14,1,14,51,0.860990451384097
4,14,2,14,51,0.86588315293041
1,14,2,14,51,0.860990451384097
2,17,6,17,51,0.846852661022826
2,17,5,17,51,0.854285428133962
2,17,3,17,51,0.894390241787489
6,17,2,17,51,0.846852661022826
5,17,2,17,51,0.854285428133962
3,17,2,17,51,0.894390241787489
3,35,7,35,51,0.868329291910349
7,35,3,35,51,0.868329291910349
7,8,1,8,51,0.837149498987334
7,8,2,8,51,0.834515141041825
1,8,7,8,51,0.837149498987334
2,8,7,8,51,0.834515141041825
4,1,1,1,510,0.853824028541735
4,1,5,1,510,0.992191767955393
4,1,6,1,510,0.95043834059757
5,1,1,1,510,0.844756442661504
5,1,4,1,510,0.992191767955393
5,1,6,1,510,1
6,1,1,1,510,0.844602368427358
6,1,4,1,510,0.95043834059757
6,1,5,1,510,1
5,10,7,10,510,0.92375797722717
4,10,7,10,510,0.901628286948602
7,10,5,10,510,0.92375797722717
7,10,4,10,510,0.901628286948602
7,10,6,10,510,0.96299391606049
6,10,7,10,510,0.96299391606049
5,12,3,12,510,0.901156001087975
6,12,3,12,510,0.890714569636423
4,12,3,12,510,0.932109694280795
3,12,5,12,510,0.901156001087975
3,12,6,12,510,0.890714569636423
3,12,4,12,510,0.932109694280795
3,12,1,12,510,0.87645361381956
1,12,5,12,510,0.844756442661504
1,12,6,12,510,0.844602368427358
1,12,4,12,510,0.853824028541735
1,12,3,12,510,0.87645361381956
2,14,4,14,510,0.86588315293041
2,14,1,14,510,0.860990451384097
4,14,2,14,510,0.86588315293041
1,14,2,14,510,0.860990451384097
6,17,2,17,510,0.846852661022826
2,17,6,17,510,0.846852661022826
2,17,5,17,510,0.854285428133962
2,17,3,17,510,0.894390241787489
5,17,2,17,510,0.854285428133962
3,17,2,17,510,0.894390241787489
3,35,7,35,510,0.868329291910349
7,35,3,35,510,0.868329291910349
7,8,2,8,510,0.834515141041825
7,8,1,8,510,0.837149498987334
2,8,7,8,510,0.834515141041825
1,8,7,8,510,0.837149498987334
6,1,1,1,511,0.844602368427358
6,1,5,1,511,1
6,1,4,1,511,0.95043834059757
5,1,1,1,511,0.844756442661504
5,1,6,1,511,1
5,1,4,1,511,0.992191767955393
4,1,1,1,511,0.853824028541735
4,1,6,1,511,0.95043834059757
4,1,5,1,511,0.992191767955393
4,10,7,10,511,0.901628286948602
6,10,7,10,511,0.96299391606049
7,10,4,10,511,0.901628286948602
7,10,6,10,511,0.96299391606049
7,10,5,10,511,0.92375797722717
5,10,7,10,511,0.92375797722717
5,12,3,12,511,0.901156001087975
6,12,3,12,511,0.890714569636423
3,12,5,12,511,0.901156001087975
3,12,6,12,511,0.890714569636423
3,12,1,12,511,0.87645361381956
3,12,4,12,511,0.932109694280795
1,12,5,12,511,0.844756442661504
1,12,6,12,511,0.844602368427358
1,12,3,12,511,0.87645361381956
1,12,4,12,511,0.853824028541735
4,12,3,12,511,0.932109694280795
