"node_from","layer_from","layer_to","node_to","weight","trial_num"
178,3,2,178,0.25,449
47,3,2,47,0.4,449
47,4,2,47,0.1,449
47,4,3,47,0.142857142857143,449
49,4,3,49,0.166666666666667,449
39,4,2,39,0.5,449
36,3,2,36,0.333333333333333,449
117,3,2,117,0.142857142857143,449
104,4,3,104,0.5,449
104,5,3,104,0.333333333333333,449
50,4,3,50,0.5,449
191,5,3,191,0.142857142857143,449
79,5,3,79,0.333333333333333,449
162,5,4,162,0.2,449
174,5,4,174,0.166666666666667,449
75,5,1,75,1,450
123,3,1,123,0.2,450
46,4,3,46,0.25,450
93,4,1,93,0.2,450
93,4,3,93,0.5,450
144,5,3,144,1,450
165,4,1,165,1,450
234,2,1,234,0.5,450
234,4,2,234,0.333333333333333,450
186,4,1,186,0.25,450
117,5,2,117,0.333333333333333,450
139,5,2,139,0.333333333333333,450
158,4,3,158,0.25,450
47,3,2,47,0.125,450
47,4,2,47,0.2,450
47,4,3,47,0.166666666666667,450
223,4,2,223,0.333333333333333,450
223,5,3,223,0.25,450
39,4,2,39,0.166666666666667,450
39,4,3,39,0.111111111111111,450
170,4,2,170,0.2,450
49,4,3,49,0.2,450
104,4,3,104,0.25,450
81,4,3,81,1,450
119,5,3,119,0.142857142857143,450
119,5,4,119,0.166666666666667,450
213,5,3,213,0.166666666666667,450
43,2,1,43,0.2,451
43,3,2,43,0.166666666666667,451
46,2,1,46,0.142857142857143,451
46,4,2,46,0.166666666666667,451
46,5,2,46,0.166666666666667,451
46,4,3,46,0.25,451
46,5,4,46,0.333333333333333,451
75,3,1,75,0.2,451
75,5,4,75,0.25,451
83,3,1,83,0.2,451
138,4,3,138,0.125,451
138,5,4,138,0.142857142857143,451
225,4,1,225,0.166666666666667,451
225,5,2,225,0.333333333333333,451
225,4,3,225,0.25,451
93,5,2,93,0.166666666666667,451
47,4,2,47,0.5,451
94,3,2,94,0.25,451
49,4,3,49,0.2,451
144,4,3,144,0.2,451
234,3,2,234,0.166666666666667,451
169,5,2,169,0.5,451
117,3,2,117,0.25,451
227,3,2,227,0.2,451
79,5,3,79,0.142857142857143,451
81,4,3,81,0.25,451
119,4,3,119,0.111111111111111,451
204,4,3,204,0.333333333333333,451
90,5,4,90,0.25,451
225,4,2,225,0.5,452
226,3,1,226,0.166666666666667,452
186,4,1,186,0.166666666666667,452
68,4,3,68,0.333333333333333,452
75,4,3,75,0.2,452
75,5,3,75,0.2,452
75,5,4,75,1,452
223,4,3,223,0.2,452
36,3,2,36,0.166666666666667,452
227,3,2,227,0.2,452
119,4,3,119,0.25,452
39,4,3,39,1,452
90,5,4,90,0.5,452
144,4,1,144,0.333333333333333,453
75,5,1,75,0.166666666666667,453
75,5,4,75,0.2,453
123,3,1,123,0.25,453
46,3,2,46,0.166666666666667,453
46,5,3,46,0.25,453
226,3,1,226,0.25,453
226,4,1,226,0.25,453
225,4,1,225,0.25,453
225,3,2,225,0.25,453
225,4,3,225,0.2,453
197,3,2,197,0.2,453
165,4,1,165,0.333333333333333,453
158,4,3,158,0.2,453
47,4,3,47,0.142857142857143,453
93,4,2,93,0.25,453
139,3,2,139,0.25,453
178,3,2,178,0.166666666666667,453
39,3,2,39,0.2,453
39,4,3,39,0.166666666666667,453
116,4,3,116,0.125,453
116,5,3,116,0.2,453
118,5,3,118,0.25,453
104,5,4,104,0.5,453
46,2,1,46,0.142857142857143,454
46,5,2,46,0.2,454
144,4,1,144,0.2,454
144,5,1,144,0.333333333333333,454
144,5,4,144,0.333333333333333,454
234,4,2,234,0.142857142857143,454
124,4,1,124,0.25,454
68,3,1,68,0.2,454
225,3,2,225,0.25,454
225,4,3,225,0.5,454
226,4,1,226,0.2,454
83,4,3,83,0.25,454
36,3,2,36,0.125,454
139,3,2,139,0.166666666666667,454
139,5,3,139,0.25,454
223,3,2,223,0.25,454
158,4,2,158,0.5,454
117,3,2,117,0.25,454
116,4,3,116,0.2,454
46,4,1,46,0.2,455
46,5,1,46,0.166666666666667,455
46,5,2,46,0.2,455
46,4,3,46,0.2,455
46,5,4,46,0.166666666666667,455
88,2,1,88,0.2,455
144,3,1,144,0.166666666666667,455
144,4,2,144,1,455
183,4,1,183,0.333333333333333,455
197,4,1,197,0.5,455
226,5,2,226,0.5,455
83,4,1,83,0.333333333333333,455
93,3,1,93,1,455
234,4,1,234,0.2,455
234,3,2,234,0.25,455
108,3,2,108,0.2,455
117,5,2,117,0.2,455
138,4,2,138,0.25,455
138,5,2,138,0.166666666666667,455
178,3,2,178,0.142857142857143,455
158,4,3,158,0.333333333333333,455
39,3,2,39,0.333333333333333,455
39,4,3,39,0.2,455
47,3,2,47,0.25,455
104,5,4,104,0.333333333333333,455
162,5,4,162,0.333333333333333,455
116,5,3,116,0.25,455
119,5,3,119,0.2,455
174,5,4,174,0.2,455
144,5,1,144,0.25,456
144,3,2,144,0.25,456
226,3,1,226,0.142857142857143,456
68,4,3,68,0.333333333333333,456
138,3,1,138,0.5,456
197,3,2,197,0.25,456
197,4,3,197,0.5,456
46,4,3,46,0.2,456
83,4,1,83,0.25,456
225,4,2,225,0.333333333333333,456
47,3,2,47,0.125,456
178,3,2,178,0.2,456
114,5,3,114,0.333333333333333,456
184,3,2,184,0.25,456
104,4,3,104,0.2,456
139,4,3,139,0.142857142857143,456
139,5,3,139,0.2,456
199,4,3,199,0.25,456
204,5,4,204,0.333333333333333,456
90,5,4,90,0.2,456
225,3,2,225,0.2,457
226,5,3,226,0.4,457
203,3,1,203,0.333333333333333,457
39,4,2,39,0.2,457
158,4,3,158,0.25,457
170,4,2,170,0.166666666666667,457
94,3,2,94,0.333333333333333,457
96,5,2,96,0.25,457
108,3,2,108,0.142857142857143,457
166,3,2,166,0.2,457
169,5,2,169,0.5,457
49,3,2,49,0.25,457
47,4,3,47,0.2,457
116,5,3,116,0.2,457
183,4,3,183,0.166666666666667,457
104,4,3,104,0.125,457
104,5,4,104,0.25,457
204,5,4,204,0.25,457
118,5,3,118,0.333333333333333,457
81,4,3,81,0.142857142857143,457
138,2,1,138,0.2,458
138,4,1,138,0.333333333333333,458
138,3,2,138,0.2,458
138,4,2,138,0.5,458
138,4,3,138,0.333333333333333,458
183,4,1,183,0.2,458
225,5,2,225,0.166666666666667,458
225,5,4,225,0.166666666666667,458
123,3,1,123,0.5,458
68,3,1,68,0.5,458
75,5,3,75,0.2,458
43,3,2,43,0.2,458
93,4,1,93,0.333333333333333,458
39,4,2,39,0.2,458
49,4,2,49,0.5,458
49,4,3,49,0.166666666666667,458
139,5,2,139,0.333333333333333,458
139,5,4,139,0.166666666666667,458
46,3,2,46,0.5,458
46,4,2,46,1,458
46,4,3,46,0.5,458
47,4,3,47,0.2,458
116,5,4,116,0.25,458
204,5,3,204,0.5,458
75,3,1,75,0.25,459
75,5,4,75,0.166666666666667,459
78,2,1,78,0.25,459
183,4,1,183,0.4,459
197,2,1,197,0.2,459
197,3,2,197,0.125,459
144,5,3,144,0.25,459
225,4,2,225,0.333333333333333,459
225,5,2,225,0.166666666666667,459
225,5,4,225,0.166666666666667,459
226,3,1,226,1,459
93,4,1,93,0.333333333333333,459
93,3,2,93,0.333333333333333,459
138,5,4,138,0.2,459
234,3,1,234,0.25,459
234,4,1,234,0.5,459
234,4,3,234,0.25,459
47,4,2,47,0.333333333333333,459
158,4,2,158,0.142857142857143,459
227,3,2,227,0.25,459
83,4,2,83,0.25,459
83,4,3,83,0.25,459
117,3,2,117,0.333333333333333,459
39,4,2,39,0.333333333333333,459
58,3,2,58,0.166666666666667,459
170,4,2,170,0.25,459
81,5,4,81,0.333333333333333,459
104,5,4,104,0.5,459
199,4,3,199,0.142857142857143,459
160,5,3,160,0.25,459
162,4,3,162,0.333333333333333,459
162,5,4,162,0.5,459
90,5,4,90,0.25,459
174,5,4,174,0.2,459
111,5,4,111,0.2,459
138,2,1,138,0.111111111111111,460
138,4,2,138,0.166666666666667,460
165,4,1,165,0.142857142857143,460
225,5,1,225,0.142857142857143,460
225,5,3,225,0.166666666666667,460
234,2,1,234,0.25,460
234,3,1,234,0.25,460
234,4,1,234,0.142857142857143,460
234,4,2,234,0.25,460
43,3,2,43,0.25,460
144,5,3,144,0.25,460
144,5,4,144,0.333333333333333,460
226,4,1,226,0.2,460
226,5,2,226,0.333333333333333,460
93,4,2,93,0.166666666666667,460
39,4,2,39,0.2,460
75,4,2,75,0.142857142857143,460
75,5,2,75,0.166666666666667,460
75,5,4,75,0.4,460
158,3,2,158,0.2,460
223,5,2,223,0.333333333333333,460
114,5,2,114,0.333333333333333,460
178,3,2,178,0.2,460
49,3,2,49,0.2,460
94,3,2,94,0.2,460
139,4,2,139,0.25,460
139,5,3,139,0.2,460
116,4,3,116,0.333333333333333,460
116,5,3,116,0.166666666666667,460
121,4,3,121,0.2,460
81,4,3,81,0.25,460
203,5,3,203,0.166666666666667,461
197,2,1,197,0.25,461
46,3,1,46,0.166666666666667,461
46,3,2,46,0.142857142857143,461
46,4,2,46,0.25,461
46,4,3,46,0.166666666666667,461
46,5,3,46,0.125,461
144,4,3,144,0.5,461
68,4,1,68,0.25,461
75,5,2,75,0.333333333333333,461
83,4,2,83,0.2,461
169,5,2,169,0.142857142857143,461
234,3,2,234,0.166666666666667,461
234,4,3,234,0.142857142857143,461
47,4,3,47,0.5,461
39,3,2,39,1,461
223,4,2,223,0.142857142857143,461
223,5,2,223,0.125,461
223,5,4,223,0.1,461
118,5,3,118,0.2,461
90,5,4,90,0.142857142857143,461
174,5,4,174,0.25,461
46,4,1,46,0.166666666666667,462
46,4,2,46,0.25,462
83,2,1,83,0.4,462
83,4,1,83,0.2,462
83,3,2,83,0.25,462
83,4,2,83,0.25,462
234,4,1,234,0.25,462
234,4,2,234,0.166666666666667,462
68,4,3,68,0.166666666666667,462
88,2,1,88,0.333333333333333,462
124,4,1,124,0.166666666666667,462
75,4,2,75,0.333333333333333,462
75,5,4,75,0.4,462
47,4,2,47,0.2,462
114,3,2,114,0.333333333333333,462
58,3,2,58,0.142857142857143,462
144,3,2,144,0.166666666666667,462
144,5,3,144,0.2,462
158,3,2,158,0.166666666666667,462
39,4,3,39,0.25,462
94,3,2,94,0.25,462
138,5,2,138,0.25,462
163,5,3,163,0.2,462
116,5,3,116,0.166666666666667,462
111,5,4,111,0.333333333333333,462
68,3,1,68,0.25,463
83,4,2,83,0.333333333333333,463
177,5,1,177,0.5,463
197,4,2,197,0.333333333333333,463
225,3,2,225,0.5,463
226,3,2,226,0.111111111111111,463
93,2,1,93,0.333333333333333,463
234,3,2,234,0.333333333333333,463
46,4,2,46,0.25,463
223,3,2,223,0.166666666666667,463
114,5,3,114,0.333333333333333,463
184,3,2,184,0.2,463
39,4,2,39,0.166666666666667,463
178,3,2,178,0.166666666666667,463
200,4,2,200,0.333333333333333,463
49,3,2,49,0.4,463
116,4,3,116,0.5,463
116,5,3,116,0.2,463
191,5,3,191,0.166666666666667,463
46,5,3,46,0.2,464
66,3,1,66,0.333333333333333,464
186,4,1,186,0.125,464
68,3,1,68,0.333333333333333,464
225,4,1,225,0.333333333333333,464
225,4,2,225,0.333333333333333,464
226,2,1,226,0.2,464
226,5,1,226,0.333333333333333,464
226,5,2,226,0.2,464
226,4,3,226,0.2,464
226,5,3,226,0.2,464
43,3,2,43,0.166666666666667,464
144,3,1,144,0.25,464
183,4,3,183,0.25,464
234,3,2,234,0.125,464
83,4,2,83,0.25,464
88,2,1,88,0.25,464
75,5,3,75,0.333333333333333,464
117,3,2,117,0.166666666666667,464
158,3,2,158,0.1,464
158,4,2,158,0.142857142857143,464
158,4,3,158,0.166666666666667,464
182,4,2,182,0.5,464
200,4,2,200,0.166666666666667,464
200,5,4,200,0.2,464
223,5,2,223,0.166666666666667,464
49,3,2,49,0.166666666666667,464
108,3,2,108,0.333333333333333,464
138,5,4,138,0.2,464
178,3,2,178,0.333333333333333,464
139,3,2,139,0.333333333333333,464
227,3,2,227,0.25,464
79,5,3,79,0.2,464
121,4,3,121,0.2,464
138,2,1,138,0.333333333333333,465
138,5,4,138,0.25,465
197,2,1,197,0.333333333333333,465
197,4,2,197,0.333333333333333,465
226,3,2,226,0.2,465
226,4,2,226,0.25,465
226,4,3,226,0.25,465
83,2,1,83,0.2,465
83,3,2,83,0.25,465
183,4,3,183,0.333333333333333,465
139,4,2,139,0.25,465
139,4,3,139,0.166666666666667,465
139,5,3,139,0.166666666666667,465
158,3,2,158,0.25,465
158,4,2,158,0.142857142857143,465
158,4,3,158,0.285714285714286,465
49,4,2,49,0.333333333333333,465
47,3,2,47,0.5,465
200,5,4,200,0.142857142857143,465
108,3,2,108,0.333333333333333,465
116,4,3,116,0.25,465
162,5,4,162,0.166666666666667,465
191,5,3,191,0.333333333333333,465
81,5,4,81,0.25,465
75,5,4,75,0.2,466
93,4,1,93,0.111111111111111,466
93,4,3,93,0.125,466
144,2,1,144,0.111111111111111,466
66,3,1,66,0.2,466
138,5,2,138,0.2,466
43,2,1,43,0.333333333333333,466
43,3,1,43,1,466
43,3,2,43,0.333333333333333,466
46,3,2,46,0.166666666666667,466
49,4,2,49,0.333333333333333,466
197,4,3,197,0.166666666666667,466
39,4,2,39,0.166666666666667,466
223,3,2,223,0.25,466
223,4,2,223,0.333333333333333,466
227,3,2,227,0.25,466
226,5,2,226,0.333333333333333,466
225,4,3,225,0.25,466
225,5,3,225,0.2,466
204,5,4,204,0.2,466
148,5,3,148,0.2,466
160,5,3,160,0.2,466
116,4,3,116,0.166666666666667,466
162,5,4,162,0.2,466
83,2,1,83,0.2,467
83,3,2,83,0.142857142857143,467
138,4,1,138,0.333333333333333,467
93,3,2,93,0.333333333333333,467
234,2,1,234,0.333333333333333,467
124,4,1,124,0.5,467
226,4,3,226,0.25,467
182,4,2,182,0.25,467
200,4,2,200,0.333333333333333,467
108,3,2,108,0.166666666666667,467
139,3,2,139,0.2,467
49,4,3,49,0.2,467
225,3,2,225,0.25,467
223,5,3,223,0.2,467
96,5,2,96,0.333333333333333,467
183,4,3,183,0.25,467
81,5,4,81,0.333333333333333,467
104,4,3,104,0.25,467
118,5,3,118,0.166666666666667,467
163,5,3,163,0.2,467
148,5,3,148,0.25,467
121,4,3,121,0.333333333333333,467
93,4,2,93,0.333333333333333,468
226,2,1,226,0.25,468
78,2,1,78,0.5,468
75,5,4,75,0.25,468
197,4,3,197,0.166666666666667,468
47,4,2,47,0.25,468
58,3,2,58,0.25,468
234,4,3,234,0.125,468
223,5,4,223,0.5,468
225,4,2,225,0.166666666666667,468
225,5,4,225,0.4,468
81,4,3,81,0.25,468
118,5,3,118,0.25,468
119,5,3,119,0.166666666666667,468
119,5,4,119,0.142857142857143,468
104,4,3,104,0.25,468
162,5,4,162,0.285714285714286,468
111,5,4,111,0.142857142857143,468
174,5,4,174,0.333333333333333,468
83,4,1,83,0.25,469
226,4,3,226,0.2,469
138,5,2,138,0.333333333333333,469
138,5,4,138,0.2,469
68,4,1,68,0.2,469
197,4,2,197,0.166666666666667,469
225,4,2,225,0.166666666666667,469
165,4,1,165,1,469
234,4,2,234,0.25,469
114,5,2,114,0.25,469
108,3,2,108,0.25,469
223,4,3,223,0.25,469
49,3,2,49,0.125,469
49,4,3,49,0.142857142857143,469
158,3,2,158,0.2,469
158,4,3,158,0.142857142857143,469
46,5,3,46,0.166666666666667,469
144,3,2,144,0.166666666666667,469
144,5,3,144,0.142857142857143,469
160,5,3,160,0.166666666666667,469
191,5,3,191,0.2,469
199,4,3,199,0.2,469
81,4,3,81,0.25,469
174,5,4,174,0.25,469
68,4,1,68,0.166666666666667,470
88,2,1,88,0.25,470
93,2,1,93,0.5,470
93,5,3,93,0.5,470
75,2,1,75,0.2,470
183,3,1,183,0.142857142857143,470
197,2,1,197,0.2,470
197,3,1,197,0.2,470
197,4,1,197,0.4,470
197,3,2,197,0.2,470
197,4,2,197,0.4,470
197,4,3,197,0.166666666666667,470
46,3,1,46,0.166666666666667,470
138,3,1,138,0.4,470
138,5,4,138,0.25,470
83,3,2,83,0.166666666666667,470
83,4,2,83,0.2,470
83,4,3,83,0.285714285714286,470
225,2,1,225,0.333333333333333,470
225,4,2,225,0.2,470
234,4,1,234,0.2,470
144,4,1,144,0.2,470
114,3,2,114,0.25,470
200,4,2,200,0.666666666666667,470
158,4,3,158,0.5,470
178,3,2,178,0.2,470
170,4,2,170,0.2,470
163,5,3,163,0.333333333333333,470
183,4,1,183,0.2,471
144,2,1,144,0.333333333333333,471
226,2,1,226,0.5,471
197,4,2,197,0.333333333333333,471
197,4,3,197,0.25,471
225,4,2,225,0.333333333333333,471
225,5,4,225,0.333333333333333,471
178,3,2,178,0.2,471
200,4,2,200,0.333333333333333,471
200,5,2,200,0.5,471
200,5,4,200,0.2,471
170,4,2,170,0.25,471
158,4,3,158,0.166666666666667,471
184,3,2,184,0.166666666666667,471
39,3,2,39,0.166666666666667,471
39,4,2,39,0.142857142857143,471
39,4,3,39,0.5,471
139,5,4,139,0.25,471
166,3,2,166,0.25,471
223,3,2,223,0.333333333333333,471
121,4,3,121,0.2,471
204,4,3,204,0.285714285714286,471
116,5,3,116,0.2,471
163,5,3,163,0.25,471
104,4,3,104,0.166666666666667,471
104,5,4,104,0.25,471
124,4,1,124,0.2,472
144,5,2,144,0.333333333333333,472
183,4,3,183,0.166666666666667,472
226,4,2,226,0.142857142857143,472
83,3,2,83,0.25,472
83,4,2,83,0.25,472
83,4,3,83,0.5,472
138,3,1,138,0.125,472
138,4,2,138,0.25,472
138,5,4,138,0.2,472
75,4,1,75,0.25,472
75,3,2,75,0.25,472
75,5,2,75,0.5,472
75,5,3,75,0.333333333333333,472
225,3,2,225,0.25,472
225,4,2,225,0.333333333333333,472
225,5,2,225,0.333333333333333,472
225,4,3,225,0.5,472
234,4,3,234,0.5,472
94,3,2,94,0.142857142857143,472
58,3,2,58,0.166666666666667,472
96,5,2,96,0.25,472
114,3,2,114,0.111111111111111,472
39,4,3,39,0.2,472
139,4,2,139,0.2,472
178,3,2,178,0.333333333333333,472
158,3,2,158,0.2,472
158,4,3,158,0.333333333333333,472
197,3,2,197,0.333333333333333,472
197,4,2,197,0.5,472
117,5,3,117,0.2,472
121,4,3,121,0.2,472
204,4,3,204,0.166666666666667,472
204,5,4,204,0.333333333333333,472
174,5,4,174,0.2,472
78,2,1,78,0.333333333333333,473
93,2,1,93,0.2,473
93,5,1,93,0.25,473
93,5,2,93,0.25,473
93,5,4,93,0.25,473
124,4,1,124,0.25,473
225,5,3,225,0.2,473
43,3,2,43,0.166666666666667,473
226,2,1,226,0.166666666666667,473
226,4,1,226,0.25,473
226,4,2,226,0.142857142857143,473
226,5,2,226,0.142857142857143,473
226,5,3,226,0.25,473
138,4,1,138,0.2,473
138,4,3,138,0.142857142857143,473
138,5,4,138,0.166666666666667,473
144,4,2,144,0.25,473
36,3,2,36,0.25,473
47,3,2,47,0.333333333333333,473
47,4,2,47,0.5,473
47,4,3,47,0.5,473
39,4,2,39,0.2,473
200,4,2,200,0.25,473
49,3,2,49,0.25,473
114,5,3,114,0.2,473
199,4,3,199,0.333333333333333,473
93,4,2,93,0.333333333333333,474
138,2,1,138,0.166666666666667,474
138,5,1,138,0.25,474
138,3,2,138,0.2,474
138,4,2,138,0.2,474
138,5,2,138,0.2,474
144,4,1,144,0.2,474
46,2,1,46,0.333333333333333,474
46,3,1,46,0.25,474
83,3,1,83,0.25,474
226,5,4,226,0.5,474
225,2,1,225,0.5,474
225,3,1,225,0.2,474
225,3,2,225,0.333333333333333,474
225,4,2,225,0.2,474
225,4,3,225,0.5,474
75,4,2,75,0.2,474
203,5,3,203,0.2,474
197,3,2,197,0.25,474
197,4,3,197,0.4,474
223,4,2,223,0.25,474
223,5,2,223,0.25,474
116,4,3,116,0.333333333333333,474
39,4,3,39,0.25,474
191,5,3,191,0.333333333333333,474
118,5,3,118,0.333333333333333,474
119,4,3,119,0.166666666666667,474
83,3,1,83,0.166666666666667,475
83,4,3,83,0.333333333333333,475
144,3,1,144,0.25,475
225,2,1,225,0.166666666666667,475
225,4,2,225,0.25,475
234,4,1,234,0.2,475
46,5,4,46,0.333333333333333,475
68,4,3,68,0.25,475
75,4,2,75,0.2,475
75,5,3,75,0.142857142857143,475
75,5,4,75,0.142857142857143,475
93,3,2,93,0.25,475
93,5,3,93,0.25,475
138,2,1,138,0.333333333333333,475
203,5,3,203,0.166666666666667,475
197,4,1,197,0.5,475
47,4,3,47,0.25,475
49,4,2,49,0.2,475
39,3,2,39,0.5,475
116,4,3,116,0.2,475
119,5,4,119,0.333333333333333,475
50,4,3,50,0.25,475
214,5,4,214,0.142857142857143,475
104,5,4,104,0.333333333333333,475
43,3,1,43,0.25,476
46,2,1,46,0.2,476
46,5,4,46,1,476
93,3,1,93,0.25,476
93,5,1,93,0.5,476
93,4,3,93,0.2,476
93,5,3,93,0.333333333333333,476
83,2,1,83,0.2,476
83,4,2,83,0.166666666666667,476
83,4,3,83,0.2,476
186,4,1,186,0.2,476
78,2,1,78,0.5,476
144,4,1,144,0.333333333333333,476
225,2,1,225,0.25,476
138,2,1,138,0.333333333333333,476
138,3,2,138,0.2,476
138,5,4,138,0.5,476
75,5,3,75,0.333333333333333,476
49,4,2,49,0.25,476
158,4,3,158,0.333333333333333,476
178,5,3,178,0.25,476
166,3,2,166,0.166666666666667,476
234,4,2,234,0.333333333333333,476
200,5,4,200,0.25,476
223,3,2,223,0.2,476
81,5,3,81,0.166666666666667,476
116,5,4,116,0.166666666666667,476
104,4,3,104,0.2,476
162,5,3,162,1,476
163,5,3,163,0.25,476
204,4,3,204,0.5,476
75,4,1,75,0.25,477
75,3,2,75,0.25,477
75,5,2,75,0.25,477
75,5,3,75,0.2,477
203,5,3,203,0.25,477
234,2,1,234,0.166666666666667,477
234,4,3,234,0.333333333333333,477
68,4,3,68,0.333333333333333,477
197,4,3,197,0.2,477
83,3,1,83,0.166666666666667,477
138,2,1,138,1,477
138,4,1,138,0.5,477
138,4,2,138,0.5,477
144,5,2,144,0.2,477
144,5,4,144,0.25,477
183,4,3,183,0.2,477
226,5,3,226,0.333333333333333,477
47,4,2,47,0.142857142857143,477
58,3,2,58,1,477
184,3,2,184,0.5,477
93,4,2,93,0.125,477
39,4,2,39,0.25,477
158,3,2,158,0.2,477
158,4,3,158,0.25,477
182,4,2,182,0.25,477
81,5,4,81,0.333333333333333,477
104,5,3,104,0.2,477
204,5,4,204,0.333333333333333,477
162,4,3,162,0.333333333333333,477
90,5,4,90,0.25,477
111,5,4,111,0.25,477
75,4,2,75,0.333333333333333,478
75,5,3,75,0.25,478
83,3,1,83,0.2,478
83,4,2,83,0.166666666666667,478
138,4,1,138,0.25,478
138,5,1,138,0.5,478
138,5,4,138,0.333333333333333,478
93,4,1,93,0.5,478
93,3,2,93,0.125,478
93,5,2,93,0.166666666666667,478
123,3,1,123,0.333333333333333,478
46,5,2,46,0.333333333333333,478
226,4,2,226,0.25,478
144,3,2,144,0.125,478
144,4,2,144,0.125,478
144,5,3,144,0.2,478
158,4,3,158,0.25,478
166,3,2,166,0.2,478
139,4,2,139,0.2,478
182,4,2,182,0.166666666666667,478
39,3,2,39,0.142857142857143,478
200,5,4,200,0.166666666666667,478
104,5,3,104,0.111111111111111,478
104,5,4,104,0.2,478
119,5,3,119,0.25,478
111,5,4,111,0.25,478
93,2,1,93,0.2,479
93,4,2,93,0.2,479
183,4,3,183,0.2,479
46,3,2,46,0.166666666666667,479
46,4,3,46,0.25,479
226,3,2,226,0.166666666666667,479
226,5,2,226,0.666666666666667,479
226,5,3,226,0.142857142857143,479
144,4,2,144,0.333333333333333,479
83,3,1,83,0.25,479
225,5,2,225,0.2,479
225,5,3,225,0.285714285714286,479
39,3,2,39,0.2,479
39,4,2,39,0.166666666666667,479
49,4,3,49,0.2,479
139,3,2,139,0.285714285714286,479
139,5,3,139,0.166666666666667,479
170,4,2,170,0.2,479
182,4,2,182,0.25,479
47,3,2,47,0.166666666666667,479
94,3,2,94,0.25,479
223,3,2,223,0.2,479
223,4,2,223,0.25,479
117,5,3,117,0.25,479
118,5,3,118,0.333333333333333,479
79,5,3,79,0.2,479
116,5,3,116,0.2,479
90,5,4,90,0.25,479
75,3,1,75,0.25,480
93,5,1,93,0.25,480
225,2,1,225,0.25,480
225,5,3,225,0.333333333333333,480
203,3,1,203,0.5,480
66,3,1,66,0.142857142857143,480
78,2,1,78,0.2,480
83,4,1,83,0.25,480
144,5,4,144,0.25,480
197,2,1,197,0.333333333333333,480
197,3,1,197,0.166666666666667,480
197,3,2,197,0.166666666666667,480
197,4,3,197,0.333333333333333,480
234,4,1,234,0.2,480
68,4,3,68,0.25,480
47,3,2,47,0.166666666666667,480
49,3,2,49,0.125,480
49,4,2,49,0.333333333333333,480
182,4,2,182,0.333333333333333,480
158,3,2,158,0.125,480
158,4,3,158,0.2,480
139,3,2,139,0.166666666666667,480
139,5,4,139,0.25,480
226,3,2,226,0.2,480
226,4,2,226,0.142857142857143,480
226,4,3,226,0.142857142857143,480
226,5,4,226,0.166666666666667,480
58,3,2,58,0.333333333333333,480
199,4,3,199,0.166666666666667,480
118,5,3,118,0.333333333333333,480
191,5,3,191,0.166666666666667,480
204,5,3,204,0.333333333333333,480
119,4,3,119,0.5,480
162,4,3,162,0.5,480
90,5,4,90,0.166666666666667,480
93,4,3,93,0.285714285714286,481
93,5,3,93,0.25,481
93,5,4,93,0.2,481
144,2,1,144,0.2,481
144,4,2,144,0.2,481
225,4,2,225,0.2,481
225,4,3,225,0.25,481
226,4,1,226,0.2,481
46,3,1,46,0.166666666666667,481
75,3,1,75,0.166666666666667,481
75,5,2,75,0.25,481
197,3,1,197,0.333333333333333,481
197,3,2,197,0.166666666666667,481
68,4,1,68,0.333333333333333,481
58,3,2,58,0.333333333333333,481
83,3,2,83,0.25,481
83,4,2,83,0.2,481
83,4,3,83,0.25,481
47,4,3,47,0.333333333333333,481
96,5,2,96,0.166666666666667,481
158,3,2,158,0.2,481
158,4,2,158,0.2,481
169,5,2,169,0.2,481
178,3,2,178,0.25,481
139,4,2,139,0.333333333333333,481
116,4,3,116,0.2,481
81,4,3,81,0.125,481
104,4,3,104,0.125,481
104,5,3,104,0.142857142857143,481
50,4,3,50,0.25,481
199,4,3,199,0.2,481
90,5,4,90,0.142857142857143,481
119,5,4,119,0.142857142857143,481
111,5,4,111,0.25,481
183,4,1,183,0.333333333333333,482
225,3,1,225,0.333333333333333,482
225,4,2,225,0.25,482
75,5,2,75,0.166666666666667,482
186,4,1,186,0.2,482
93,3,1,93,0.5,482
93,3,2,93,0.25,482
93,5,4,93,0.333333333333333,482
197,3,2,197,0.5,482
46,4,2,46,0.25,482
46,5,3,46,0.5,482
138,4,1,138,0.2,482
138,5,4,138,0.285714285714286,482
144,4,3,144,0.2,482
226,4,3,226,0.25,482
226,5,3,226,0.333333333333333,482
94,3,2,94,0.166666666666667,482
200,4,2,200,0.333333333333333,482
49,4,3,49,0.2,482
139,5,4,139,0.5,482
158,4,2,158,0.333333333333333,482
148,5,3,148,0.2,482
81,4,3,81,0.142857142857143,482
79,5,3,79,0.333333333333333,482
50,4,3,50,0.333333333333333,482
90,5,4,90,0.2,482
214,5,4,214,1,482
83,4,2,83,0.25,483
46,2,1,46,0.5,483
46,3,1,46,0.333333333333333,483
46,3,2,46,0.2,483
144,5,1,144,0.333333333333333,483
144,4,3,144,0.166666666666667,483
165,4,1,165,0.2,483
138,5,4,138,0.25,483
234,4,2,234,0.166666666666667,483
75,3,2,75,0.2,483
